CORPUS,TOPIC_ID,TOPIC,HUMAN_TEXT,PROMPT,LLAMA_TEXT,GEMMA_TEXT,MISTRAL_TEXT
BAWE,BAWE_1011,Discuss the topics of slavery and race in Spartacus and Gladiator,"Slavery and race are prominent features of Hollywood films on Rome, and are key themes throughout both Spartacus and Gladiator. Slavery and race are closely connected in both films. However, both films have different approaches to the topics, with Spartacus offering a political view of slavery and race, whereas Gladiator primarily uses slavery and race to create a setting for the film and does not create as significant a political statement. This essay will discuss and examine the role of slavery and race as themes in both Spartacus and Gladiator, focussing mainly on particular scenes, but also investigating methods used by the directors and the importance of various characters. Spartacus was released in 1960, directed by Stanley Kubrick, and followed Spartacus, a Thracian slave, as he led a slave revolt against the Roman Republic. Unsurprisingly, considering the plotline of the film, Spartacus has slavery and freedom as its main themes. The film also addresses race, through the use of the nationality of the slaves, and also through the use of Draba, a black slave forced to fight Spartacus in the arena. The general underlying themes of the film are displayed from the outset in the first scene. The opening narrative...",You are a university student. Write an essay on the topic Discuss the topics of slavery and race in Spartacus and Gladiator.,,,
BAWE,BAWE_617,Post Module Assignment,"<abstract><heading>1 EXECUTIVE SUMMARY:</heading>Systech Intl.'s proposal states that it is a start - up company giving AMC 's (Annual Maintenance Contracts) and IT services. It also is an authorized service centre for Dell and IBM. The company's major services include maintaining networks, PC's, databases etc. and also giving software consultancy on mainly sale & purchase of ERP software. In view of the following points taken from the proposal, modifications/further suggestions have been made in the subsequent chapters: __The most eminent flaw seen in the proposal of Systech Intl. lied in the scope of the project. Though a substantial amount (£ 700,000) of funds were provided, the ideas and scope chosen for the service were not big or imaginative enough so as to utilize the cash reserves profitably. __Though the chosen sector of IT services holds promise, but inclusion of Annual Maintenance Contract (AMC's) services and service centres (IBM & Dell) makes the project less lucrative as the chances of developing a core competency diminishes. __Out of all the services given by Systech Intl., the software services sector is the most viable but this fact is not built upon in the proposal where only a mere mention of ERP sale and purchase...",You are a university student. Write an essay on the topic Post Module Assignment.,,,
BAWE,BAWE_1027,WHY DO PHYSICISTS THINK THAT STRING THEORY OFFERS A ROUTE TO A UNIFIED MODEL OF PHYSICS?,"<abstract><heading>Abstract </heading>Our knowledge of the universe today has progressed exceptionally over the past few hundred years, even more so in the past few decades. We live in an extremely complex universe that has existed for billions of years. We cannot change the fact that the universe exists, but one can't help but wonder why it actually exists. We have been living in a world described by what is known as the Standard Model of particle physics, however this model excludes gravity - a fundamental force we experience in everyday life - from its description. So how do we account for gravity, as well as everything else? String theory is the latest in a series of attempts to answer this question. </abstract><heading>Introduction</heading>The Standard Model of particle physics describes the fundamental building blocks of which the world is made, along with the forces with which these particles interact [ref.1.]. There was a time when atoms were thought to be the most basic components of matter. Yes, matter is composed of atoms but over the years, it has been found that atoms themselves are made up of electrons, protons and neutrons. Although electrons are elementary, protons and neutrons are composed of even smaller...",You are a university student. Write an essay on the topic WHY DO PHYSICISTS THINK THAT STRING THEORY OFFERS A ROUTE TO A UNIFIED MODEL OF PHYSICS?.,,,
BAWE,BAWE_1065,How far has diplomacy changed since the end of the Cold war?,"<heading>Introduction</heading>This paper discusses the evolution in diplomacy in the Cold war period and analyzes the extent to which changes have occurred. It is necessary to start with a definition of diplomacy where we distinguish between the actors, the functions and the agenda of diplomacy. Then we proceed with a short description of Cold war diplomacy, as this will also provide us with a theoretical background for further arguments and comparison. An analysis of the evolution of diplomacy thus relies on aspects identified by the definition and aims to elucidate to what extent changes have occurred. The paper discusses changes in diplomatic actors, developments of multilateral and regional diplomacy, evolution of personal diplomacy and public diplomacy, and the shifts in agenda of diplomacy. The most important development occurred in emergence of new actors, new style of diplomacy and evolution of new multilateral agenda. It seems that the major change is the emergence of transnational diplomacy. Where Cold war diplomacy reflected the interstate or intergovernmental negotiates and national interests, we can argue that the modern diplomacy involves a greater degree of complexity and we can meaningfully assert that major changes have occurred in the field. While Nicolson argues that ""to talk about...",You are a university student. Write an essay on the topic How far has diplomacy changed since the end of the Cold war?.,,,
BAWE,BAWE_592,How does informal learning operate in a learning organisation?,"This essay considers what makes an organisation a (successful) learning organisation and in so doing, raises the question of whether it is actually possible to achieve the status of a learning organisation. It reviews examples and situations of various organisations in their quest to be a learning organisation. In the process, how learning is acquired and how it is recognised (or not as the case may be) are also studied, as well as different theories about how people learn and how this knowledge can be used to benefit the individual and the organisation. Informal learning, in particular, is given attention and analysed in some depth. Several examples of how informal learning operates within a learning organisation are included and consideration is given to who benefits from recognition of informal learning in its various forms. Throughout the essay questions are raised about the usefulness of being a learning organisation, from where the push to become a learning organisation is coming, why informal learning should be considered valuable and who benefits from the recognition of informal learning within a learning organisation. <heading>Is there such a thing as a learning organisation, and if so what does it look like? </heading>There are many ideas...",You are a university student. Write an essay on the topic How does informal learning operate in a learning organisation?.,,,
BAWE,BAWE_263,What part did the discovery of a sea passage to Asia play in explaining the decline of the Ottoman Empire?,"The discovery of a sea passage to Asia was not a chief cause for the Ottoman Empire's decline. To assume that the loss of European transit trade was a key factor in the decline is an assumption tainted by an orientalist discourse. More pressing causes for the withering away of the Ottoman state were the incompetence of the Ottoman administration to adapt to changing conditions. Hence, the decline should be attributed to incompetent administrative and economic policies. In addition, failed military adventures contributed to an ever declining central authority. The Dutch Vice-Consul de Willem in Aleppo aptly summarizes this argument - ""it is not just one pillar that is broken or weakened, but all four pillars of State: religion, justice, politics and finances."" Therefore, to assume that external trade was a major aspect of its decline lends too great of an emphasis to the impact of European trade and the underlying orientalist assumptions. This essay will show that the Ottoman Empire crumbled from within and will attempt to disarm those who accentuate the loss of the transit trade as decisive in the Empire's downfall. <fnote>1626. Cited in Niels Steensgaard, The Asian Trade Revolution of the Seventeenth Century (London, 1973), p.75...",You are a university student. Write an essay on the topic What part did the discovery of a sea passage to Asia play in explaining the decline of the Ottoman Empire?.,,,
BAWE,BAWE_436,"Who are the 'winners' and the 'losers' in the modern, global food system?","The shelves of today's supermarkets are characterised by diversity and plentiful supply. The modern globalisation of the food industry means that goods and products from all over the world are capable of appearing together in our stores, without regard for seasonal variation or local climate and geographical conditions. This food system is just one aspect of the process of globalisation, which many believe to be key to the development of our contemporary world. Globalisation refers to the 'world-wide integration of economic processes and of space' (McMichael, 1994, cited in Atkins and Bowler, 2001, p.37) in that, for example, the effect of economic change in one country might now be felt in others on the opposite side of the globe because of shared trading networks. The ownership by TNCs (Trans-National Corporations) of land and employees across many countries means that economies can no longer be split along national boundaries. This is said to have created, to some extent at least, a sort of global homogeneity of market culture. It is the consequences of this globalisation process in terms of food that we need to understand in order to consider who has gained and who has suffered in the modern, global food...","You are a university student. Write an essay on the topic Who are the 'winners' and the 'losers' in the modern, global food system?.",,,
BAWE,BAWE_1060,"Produce a portfolio of media texts around a given topic, theme or genre. Write a semiotic commentary which analyses and critically compares your portfolio of texts.","Saussure proposed that our perception and understanding of reality is constructed by the words and other signs that we use' (cited in Bignell, 2002: 6) In this semiotic analysis I will attempt to identify the predominant view of reality by looking at the symbolic and photographic codes used in a selection of beauty adverts. By identifying the signs in the adverts it will be possible to identify the predominant ideologies behind the adverts. This analysis will look mainly at two contrasting adverts from the current beauty industry taken from mid-price magazines. Both the 'Dove' adverts and the 'Nina' perfume adverts have also been televised on primetime television. The intended audiences are both female and of a similar economic status although the products vary. This analysis will look at areas in which the versions of typical feminine beauty are challenged and where they conform. In order to do this I will look at the following areas; symbolic codes such as- colour choices, appearance of human beings, background/setting, photographic codes- such as lighting/editing and linguistic codes- such as captions/brand names. Perfume is a particularly difficult product to advertise, as Cook suggests, 'a smell has no denotation, no component which distinguishes it from...","You are a university student. Write an essay on the topic Produce a portfolio of media texts around a given topic, theme or genre. Write a semiotic commentary which analyses and critically compares your portfolio of texts..",,,
BAWE,BAWE_986,To what extent is tense in English a matter of syntax? Compare the various approaches to defining tense that you have studied on this course.,"The issue of English grammar is a complex area of linguistic study which consists of a wide variety of different theories and rules. Tense and syntax are two such areas of study and the aim of this assignment is to look at whether tense is in fact a matter of syntax. Tense is described as 'a particular set of inflectional affixes that communicate information about the time frame in which something exists or occurs'. (Berk, 1999:98). It is concerned with locating events and situations at particular points along a time line and therefore the grammatical markings which are found on verbs are present in order to indicate 'time reference relative to either the time of speaking or the time at which some other situation was in force'. (Jacobs, 1995) In the English language there are only two marked tenses, the past and the present and these are distinguished by the inflections which are added to the verbs; past is generally marked with an '-ed' ending and the present marked with an '-s' suffix in the case of third person singular forms. Some languages also have a future tense marker as well but in the English language system, there is no...",You are a university student. Write an essay on the topic To what extent is tense in English a matter of syntax? Compare the various approaches to defining tense that you have studied on this course..,,,
BAWE,BAWE_510,"If 'I exist' is a well formed claim, does this undermine the objection to the ontological argument that says that 'exist' is not a predicate?","In Descartes' version of the ontological argument, the idea of God has necessary existence as a quality of his being. Descartes justified this claim by asserting that by definition, God was a supremely perfect being, and that existence was a quality that was necessary of such a perfect being. According to Descartes, all the infinite perfections formed a coherent and undeniable unity in any notion of God. However, one of the objections to the Ontological argument was that 'exist' is not a predicate. Since Immanuel Kant, proponents of this notion have argued that existence is not a property of objects and could not be regarded as a feature they can possess. If this belief is true, it would have to be conceded that existence can no longer be ascribed to any notion of God as part of the description of him because existence would cease to be a perfection to be unified necessarily with the other perfections in the idea of God. Defenders of the ontological argument were now challenged by this objection to put forward contrary arguments. One such response focused upon a statement that the proponents of the ontological argument would exploit for its seemingly undeniable contradiction of...","You are a university student. Write an essay on the topic If 'I exist' is a well formed claim, does this undermine the objection to the ontological argument that says that 'exist' is not a predicate?.",,,
BAWE,BAWE_146,'The Occitan fragments of the Canso d'Antioca is propaganda rather than history.' Discuss.,"The Canso d'Antioca was written by Gregory Bechada in the twelfth-century. He was a soldier but had a good education, including knowledge of Latin, yet he chose to write his account in the vernacular, in his mother tongue of Occitan French. This was the first piece of vernacular history in French, predating the earliest Anglo-Norman texts by two decades, and continental French texts by a century. It celebrates the crusaders' victory at Antioch in 1098, which was of great significance as it gave the crusaders a foothold into the Holy Lands and they then went on to conquer Jerusalem. History writing in the Middle Ages was often a combination of literature and history, so the reliability of such sources is questionable. The Canso d'Antioca is described as an epic chronicle; although there is undoubtedly some accuracy in his account, there is a propagandist element to it also. <fnote>Module lecture notes2005 </fnote>The Canso d'Antioca was written at the request of the bishop Eustorge, and was partly a commemoration for Bechada's lord, Gouffier of Lastours, who also participated in the conquest of Antioch. Bechada was also advised to write this account by Gaubert the Norman. This may have influenced the writing as...",You are a university student. Write an essay on the topic 'The Occitan fragments of the Canso d'Antioca is propaganda rather than history.' Discuss..,,,
BAWE,BAWE_977,"Commentary on Plutarch, Life of Pericles 38-39","The biographies of eminent Greeks and Romans written by Plutarch were not texts designed simply to record the subject's life, but rather used their protagonist as a model for imparting moral lessons to the reader. Plutarch hoped that by showing virtuous characters, his readers would be able to emulate the subject's good qualities and thus better themselves. This is especially prominent in the Pericles, and it is for this reason that Plutarch wrote such a positive biography of the Greek statesman. In this commentary I will look at the end of the Life and how it summarises different themes recurrent in the text, such as demonstrating Pericles' virtues, Plutarch's defence of Pericles against the charge of being a demagogue, and the author's techniques in doing this. <fnote>Stadter 1987: 252-3. </fnote>Before looking at the virtues shown in this section of the Life, it is worth pointing out that the Pericles was paired with another Life, that of Fabius Maximus. Because Plutarch paired these two figures together his biographies of them often share similar features, which I will acknowledge in parts of this commentary. One of the virtues that Plutarch admired in Pericles was his calmness. Instances of this calmness can be...","You are a university student. Write an essay on the topic Commentary on Plutarch, Life of Pericles 38-39.",,,
BAWE,BAWE_195,Is Contempory Britain a Depressogenic Society?,"The National Office of Statistics calculated in 1994 there were 38,159 reported cases of depression in the British population; rising to 64,101 by 1998. James (1997) has estimated also that for every one person fulfilling the DSM requirements for depression another two or three people are borderline cases. What could have made these figures rise so dramatically and in such a small space of time? Despite evidence for a genetic predisposition, a depressive 'gene' cannot explain the huge increase in depression. Could it be that the capitalist democracy of Great Britain is structured in a way that is conducive to depressive illnesses? This may well be the case, British people are exposed to many different forms of advertisement which eventually decrease levels of well being, because people cannot afford all of the products they are told they must buy; Depression results in faulty thoughts produced by this process. British health care institutions are not set up to deal with the numbers of people reporting depressive symptoms which means many people will not receive adequate care, creating a constant level of depression amongst certain groups. However, some research has suggested though that one way to prevent depression is to take part...",You are a university student. Write an essay on the topic Is Contempory Britain a Depressogenic Society?.,,,
BAWE,BAWE_415,To What Extent are the Grand Theories of Integration Useful Tools for Analysing European Union Policymaking?,"Despite recent criticism of the grand theories of integration I am going to argue that they are actually very useful tools for analysing European Union (EU) policy making. Federalism, functionalism, neo-functionalism, intergovernmentalism and liberal intergovernmentalism are all useful because they look at different aspects of European integration and explain what has happened at various stages in the EUs history. They have certainly provoked discussion and as a result new theories have been put forward, both regarding the EU and international relations. It is especially hard to dismiss their importance in the light of the argument that ""a consensus on the causes and the future of the integration process remains as elusive as ever"" and so it is difficult to claim that any new theories are superior to or damage the credibility of these original ones. <fnote>Mark A. Pollack 'Theorizing EU Policy-Making' in Helen Wallace, William Wallace and Mark A. Pollack (eds.) (2005) Policy-Making in the European Union. New York: Oxford University Press. P. 26. </fnote>I am going to begin with an analysis of federalism, arguably the first main theory to be put forward by scholars looking to improve relations within Europe after the Second World War. Although many people argue...",You are a university student. Write an essay on the topic To What Extent are the Grand Theories of Integration Useful Tools for Analysing European Union Policymaking?.,,,
BAWE,BAWE_917,Economic Essay,"Elasticity is a measure of responsiveness. The price elasticity of demand is a measure of the responsiveness of the quantity demanded of a good to a change in its price. One way to measure responsiveness is by using the slope of demand curve (Slope = change in y-axis / change in x-axis). We want to know the change in quantity that results from a £1 change in price. As slope of demand curve is always negative, we are commonly interested in the inverse of the slope. However, there are problems by using slope to measure responsiveness. We cannot compare two demand curves simply by their slopes because the slope of a demand curve depends in the nits in which we measure the price and quantity. We also need to compare the demand curves for various goods but different goods have different units. On the other hand, prices vary greatly. A £1 change in the price of an expensive good produce a small response but £1 change in the price of a cheap good produce a large response. As a result, we have to use another way to measure responsiveness and elasticity is that measure. Price elasticity of demand (η) is...",You are a university student. Write an essay on the topic Economic Essay.,,,
BAWE,BAWE_445,"Order, Justice and Change in International Politics: The Contribution of Hedley Bull","<abstract><heading>Abstract</heading>Hedley Bull's state-centric theory of international politics offers an insight into how change can occur in international relations. The tension between order and justice represented in his work marks a sophisticated interpretation of one of the perennial conundrums that belies international politics. Bull conceived of order as the best way to ensure basic justice, that is the minimal justice required to protect the core values of social existence. He chose neither the extremes of realism nor revolutionism that subordinated justice for order or vice versa and employed the criticisms of each tradition to deconstruct the excesses of the other. The Anarchical Society was his principal work and it is a paragon of state centric analysis of international relations that is not bound by rigid positivism. Bull constructed a theory that maintained that, within an international system in which anarchy pertained, order among states was vital and best served by the system of international society. It is in this way, by presenting order and justice in tension - a result of the pluralist and solidarist elements of his theory - that Bull opens the door for critical theory. Bull defended international society as the ultimate political organisation in a state system...","You are a university student. Write an essay on the topic Order, Justice and Change in International Politics: The Contribution of Hedley Bull.",,,
BAWE,BAWE_476,The effect of group processes on individuals and work teams directly influences the overall output and performance in a business.,"The effect of group processes on individuals and work teams directly influences the overall output and performance in a business. Through studying the interaction between individuals and groups, managers become enlightened on ""the success and failure of many work groups, as well as the satisfaction of the individuals working in them"". This paper assesses the extent to which group processes influence individual behaviour and group performance. <fnote>Freeman, J., Croom, S., Kotlarsky, J., Dean, D. and Caldart, A. (2005), Business and Management: Selected Readings for Non-Business Students Volume 1, Pearson Education Limited, United Kingdom, p.277 </fnote>'Group processes' is ""the process of interaction within groups, which refers to the manner in which group action is constructed on a continuing basis"". The study of such processes involves an examination on individual involvement and on changes in the overall group structure. On the other hand, a 'group' is ""a number of interdependent individuals who influence one another through social interaction"". Formal groups ""are created by the organization and are intentionally designed to direct members toward some important organizational goal"", such as business organizations and project teams. These differ from informal groups, such as friendships, which ""develop naturally among an organization's personnel without any direction...",You are a university student. Write an essay on the topic The effect of group processes on individuals and work teams directly influences the overall output and performance in a business..,,,
BAWE,BAWE_895,Smoking ban-argumentative essay,"During the last few months, Germany had again an unsuccessful discussion about the introduction of a smoking ban. The main question in this conflict between smokers and non-smokers is whether the ban should only include restaurants and bars where food is being served or whether it should also be expanded to pubs and nightclubs (Loreck 2006). Another disputed point of the smoking ban are its positive and negative effects on the economy. However, many countries around the globe have already a city- or countrywide ban, others like England and France will become smoke-free in 2007 (Kielinger 2006). Therefore, this essay will first consider reasons that reject the ban and it will then explain some of the problems with this view. Afterwards, it will provide arguments in order to demonstrate that a smoking ban for all enclosed public places should be introduced in Germany. It is the contention of smoking-supporters that the ban in Germany should not include pubs and nightclubs, because there, no food is being served and teenager under the age of 16 are not allowed to go there. They have the opinion that smokers should avoid exposing children and teenagers to cigarrette fumes, but as they are not...",You are a university student. Write an essay on the topic Smoking ban-argumentative essay.,,,
BAWE,BAWE_1113,Were vikings raiders or traders?,"The Viking raids of the 9 th and 10 th centuries are amongst the most well known and documented episodes of early medieval Europe. Before this period Scandinavia was a distant outpost with little cultural, political and economic significance or value for the rest of the world. The beginning of the Viking age starts traditionally around 793 AD to when the first historical account of a Viking raid was writted describing a raid on an English monastery at Lindisfarne on the east coast. It is around this time that similar records of raids start appearing all around Europe. The age of the Vikings had begun. The popular image of the Vikings handed down through the generations is based on written accounts from the time. These accounts portray them as brutal, merciless barbarians who were nothing more than heathen pagans that spent their lives killing and stealing from good Christian folk. In many respects this image was true to a certain degree but it must be taken into account who wrote these depictions. These 'hirtorians' were for the most part priests (one of the only actively literate groups at the time) and would have been particularly horrified by the pagan Vikings...",You are a university student. Write an essay on the topic Were vikings raiders or traders?.,,,
BAWE,BAWE_1122,Greek Bible: The Wisdom of Solomon,"In this essay I shall examine the Wisdom of Solomon and comment on the role of God, the definition of piety, the construction of Jewish identity, cultural influences and the possible date of composition. <heading>The Role of God</heading>In this section, I shall examine how God is portrayed in the Wisdom of Solomon. The text emphasizes that people should pursue wisdom, beginning with an uncompromising reverence to God, 'for he will be found by those who do not put him to the test'. The description of the nature of God dominates the first chapter, with other scattered sections throughout the book. <fnote>deSilva, 2002, p127. </fnote><fnote>Wisdom 1: 2. </fnote><fnote>Wisdom 1:1-15. </fnote>One of the most crucial concepts expressed is that no deed, word or thought is missed by God and Justice is always achieved. One idea, which I find surprising, is the claim that God did not create Death and that he takes no pleasure from destroying the living. According to the author of the text, Death is an artificial construction of man, based on what he perceives to happen to those who 'die'. <fnote>Wisdom 1: 6-11. </fnote><fnote>Wisdom 1: 13. </fnote><fnote>Wisdom 3: 2. </fnote>God therefore is portrayed to test every individual and then...",You are a university student. Write an essay on the topic Greek Bible: The Wisdom of Solomon.,,,
BAWE,BAWE_380,"Discuss on which of the following groups with lower activity rate the European employment strategy is most likely to be successful: young workers, elderly workers, female workers.","The contents, development, methods of implementation and subsequent success and failures of the European Employment Strategy (EES) have attracted the interest of many European researchers and commentators. This is largely due to the fact that the formation of common policy on employment matters at European level signifies a formally acknowledged wish for the countries - members of EU to streamline their efforts towards the achievement of coordinated results in the social dimension of their activity. As Jacobsson puts it, 'traditional welfare policy areas, such as employment policy and social protection, have recently been defined as areas of 'common concern' among the EU member states and are no longer exclusively a national responsibility' (2004:357). It is clear that regulations at supranational level became necessary to ensure that European social policy does not fall too much behind the more developed economic one and that the compliance with common rules was established. In addition, Jacobsson (2004:357) points out that the inability of pre-EES employment policies to 'effectively reduce unemployment increased the willingness of member states to consider coordinated action and voluntary convergence of labour market policies.' Other factors like the changing demographic profile of Europe, the onset of new working patterns, which required...","You are a university student. Write an essay on the topic Discuss on which of the following groups with lower activity rate the European employment strategy is most likely to be successful: young workers, elderly workers, female workers..",,,
BAWE,BAWE_119,What factors lead to the slowdown of the US economy in 2001? Have matters improved in 2004? Evaluate the risks of a downturn in 2005 if oil prices remain over $40 a barrel. What are the effects on the European and Asian economies?,"The majority of the articles produced today about economics are to do with the developed countries of with North America and Western Europe, especially the United States of America. This is not surprising as the USA is the largest economy in the world and has a pivotal role in the running of the world economy. For this reason, it is vital for scholars of economics to study how the US economy is driven. What goes on in the USA does not only affect the domestic economy but influences almost all economies in the world. Following a decade marked by the longest US expansion on record, the US economy slipped into recession in early 2001. This recent slowdown has had a major impact upon almost all economies of the world. In order to evaluate the reasons why this had occurred, it is vital to examine what had occurred coming up to the year 2001. America enjoyed a remarkable economic expansion throughout the second half of the 1990s. This contrasts to the sluggishness of the US economy in the early 1990s. In the US, hesitant growth during 1995 gave way to more solid expansion in 1996, in part reflecting the response to...",You are a university student. Write an essay on the topic What factors lead to the slowdown of the US economy in 2001? Have matters improved in 2004? Evaluate the risks of a downturn in 2005 if oil prices remain over $40 a barrel. What are the effects on the European and Asian economies?.,,,
BAWE,BAWE_748,'The author's text is only half the story'. In what ways is meaning always mediated through discursive dialogues?,"The term 'meaning' cannot clearly be defined, because, as Joseph Devito explains, it is something that is 'in people' not 'in words'. However, that is not to say that text is inert, that it is incapable of providing a means from which to create a sense of meaning within an individual. By allowing a fictitious environment to inhabit our realm of conscious thought, we are able to comprehend a perspective and sense of reality outside of our own. Therefore it can be seen that an individual's engagement with a text can be more of a subjective experience than an objective one. It is not possible to understand another individual if one cannot at the same time identify oneself with them. If a reader associates their self with a character in a work of fiction whom it is believed the messages or ideas of the text are being conveyed to, they in return may use the insight gained from the text to put into perspective their own personal context, hence a story is developed far beyond what is merely implied in the text. This story is always different because the context that surrounds an individual is always dynamic, active and as...",You are a university student. Write an essay on the topic 'The author's text is only half the story'. In what ways is meaning always mediated through discursive dialogues?.,,,
BAWE,BAWE_621,Refugees and the principle of Burden-Sharing,"<heading>Introduction</heading>The concept of burden-sharing in the context of forced migration raises a host of questions that ultimately spring from the question of what to do and how to deal with 'strangers' in our midst. In forced migration these 'strangers' arrive seeking safe haven, and particularly in cases of sudden mass influxes, place burdens and strains on the receiving host state. The Preamble of the 1951 Convention Relating to the Status of Refugees (hereafter the '1951 Convention') acknowledges that ""the grant of asylum may place unduly heavy burdens on certain countries,"" and hence ""a satisfactory solution of a problem of which the United Nations has recognized the international scope and nature cannot therefore achieved without international co-operation."" This short statement raises a myriad number of questions such as what does it mean to have an 'unduly heavy burden'? What is the threshold of such a burden? What kind of 'solution' is envisaged and does it entail monetary compensation, or other forms of compensation? Is international co-operation a binding legal obligation, or simply an ethical one? <fnote>This question was raised during Week 3 of the Approaches to Global Justice module. </fnote><fnote>The controversy regarding the use of the term 'burden' to describe refugees...",You are a university student. Write an essay on the topic Refugees and the principle of Burden-Sharing.,,,
BAWE,BAWE_941,"Compare the attitudes to fighting given by Diomedes, Hector and Achilles in the Iliad","This quote from the Iliad said by Glaucus epitomises what it was to be a Homeric hero. They were the elite and their glory came from fighting. But each hero had a varying view on fighting, and what it meant to be a hero, and this is what I will look at in this essay. There were many reasons to go into battle, for the salvation of your people, the respect of your men, and for your own personal glory. These can be divided in to two sections, a culture of shame, and a culture of guilt. In a shame culture you fought for the glory others would heap upon you, and for the contempt they would feel for you if you were too cowardly to fight. A guilt culture is one in which you fought for your own morals and beliefs, in the knowledge that you would not be able to bear yourself if you did not stand up to the challenge of battle. Both these features of being a hero appear in Achilles, Diomedes and Hector and it is to what extent that I will compare in this essay. Each man has his own 'heroic code' dependant on...","You are a university student. Write an essay on the topic Compare the attitudes to fighting given by Diomedes, Hector and Achilles in the Iliad.",,,
BAWE,BAWE_6,Outline the social and political factors that led to the development of feminism in Japan,"The development of feminist thought and action in Japan is distinct from that of its emergence in the West, more specifically within the United States and Britain. Though influenced by Western politics, the development of feminism in Japan was also initiated by numerous other social and political factors that affected the political climate at that specific time and place. Adherence to Confucian ideologies severely restricted women within Japanese society, as well as subordinating the working classes and those not owning property. A growing political awareness and imperialist competition later led to the struggle for social reform, of which women were arguably at the forefront. This essay will deal with such social and political factors as these to account for the development of feminism in Japan. The subordinate position of women within Japanese society came to be highlighted at the end of the nineteenth century, whereas previously notions of the 'natural inferiority of women'1 had been largely unchallenged. This had implications for the rights of women concerning property, marriage and divorce, amongst other issues. Adopting Chinese Confucian ethics, the Japanese sought to uphold and promote to younger generations the established patriarchy through regulating the autonomy and independence of women. This was...",You are a university student. Write an essay on the topic Outline the social and political factors that led to the development of feminism in Japan.,,,
BAWE,BAWE_555,Is Bowlby's concept of attachment theory still relevant for studying social development?,"Social relationships which come about early in life have been thought to play an important role in the social development of humans for many years. During this time, some trends in the ways children are raised have undergone changes; from employing a full time nanny in rich Victorian households, to leaving children in a crèche during the world wars, to mothers leaving work to look after their children full time. The derogatory effects of foisting ones children upon a stranger were of great pertinence after the Second World War, which, in part, prompted the commission of John Bowlby's 'Childcare and the growth of love'. The manner in which infants form relationships with their main caregiver, known as attachment theory, was first advanced by John Bowlby in 1951. For 20 years, Bowlby ran a weekly mother's group at a local clinic, where he made informal observations of a random sample of babies and young children interacting with their mothers. Attachment theory has enabled the clinician to attend to attachment experiences in their own right, not as displacements or derivatives of other motives (Parkes et al., 1991). Although the term 'mother' is used often when discussing attachment theory, it is essentially interchangeable...",You are a university student. Write an essay on the topic Is Bowlby's concept of attachment theory still relevant for studying social development?.,,,
BAWE,BAWE_351,What was the economic significance of the reduction in transport costs during the eighteenth and nineteenth centuries? Were the railways more important than the canals or the turnpike trusts?,"Between 1750 and 1860, the cost of transport in Britain was reduced strikingly due to a series of innovations. For example in road transport, the evolution of the turnpike trusts in the early part of the seventeenth century provides a large part of the reason for lower land transport charges in the 1750s than at the beginning of the century. These decreases in transport costs had a big impact on the British economy at the time, so much so that if these innovations had never taken place, the economy would have required a substantial grant of free resources to compensate for their absence. Hence to analyse the direct effects of cost reduction we must look to the Social Savings of transport. Consequently in this essay I will evaluate the actual economic significance of the reduction in transport costs, although it must be said that it is difficult to provide conclusions for all types of transport due to lack of empirical data. Following on from this I will discuss whether the railways were more important than the canals or the turnpike trusts, using social savings as the main basis for my argument as well as displaying the forward and backward linkages...",You are a university student. Write an essay on the topic What was the economic significance of the reduction in transport costs during the eighteenth and nineteenth centuries? Were the railways more important than the canals or the turnpike trusts?.,,,
BAWE,BAWE_96,'A gets B to do something that he or she would not otherwise do.' Does this sum up the essence of political power?,"'Politics is about the uneven distribution of power in society - how the struggle for power is conducted'. Stoker and Marsh here highlight the general consensus that power is central to the study of politics. 'Power is to political analysis what the economy is to economics' writes Hay. However, there remains much debate concerning the nature of political power. Dahl's notion that 'A gets B to do something that he or she would not otherwise do' initiated a fiercely contested Anglo-American academic dialogue during the 1960s concerning how power should be conceptualized within the study of politics. Attempts to define political power have been controversial. Before the various approaches towards power can be addressed however, one must first establish and define the theories of pluralism and elitism within which lie the assumptions upon which these approaches are forged. Dahl's pluralist conception depicted political power as an essentially decision making phenomenon. The so-called 'Faces of Power' controversy began as Bachrach and Baratz attacked Dahl on the basis that he ignored the political power which lies within agenda setting. The radical and contemporary approach of Steven Lukes argues political power lies in the ability to shape preferences, drawing a crucial distinction between...",You are a university student. Write an essay on the topic 'A gets B to do something that he or she would not otherwise do.' Does this sum up the essence of political power?.,,,
