n-gram,count
"('matter', 'common', 'pattern', 'llm')",1
"('common', 'pattern', 'llm', 'generated')",1
"('pattern', 'llm', 'generated', 'contains')",1
"('llm', 'generated', 'contains', 'unnaturally')",1
"('generated', 'contains', 'unnaturally', 'short')",1
"('contains', 'unnaturally', 'short', 'sentences')",1
"('unnaturally', 'short', 'sentences', 'natural')",1
"('short', 'sentences', 'natural', 'indicate')",1
"('sentences', 'natural', 'indicate', 'experienced')",1
"('natural', 'indicate', 'experienced', 'writer')",1
"('indicate', 'experienced', 'writer', 'uses')",1
"('experienced', 'writer', 'uses', 'unnecessarily')",1
"('writer', 'uses', 'unnecessarily', 'abstract')",1
"('uses', 'unnecessarily', 'abstract', 'wording')",1
"('unnecessarily', 'abstract', 'wording', 'word')",1
"('abstract', 'wording', 'word', 'delved')",1
"('wording', 'word', 'delved', 'broadly')",1
"('word', 'delved', 'broadly', 'soundds')",1
"('delved', 'broadly', 'soundds', 'weird')",1
"('broadly', 'soundds', 'weird', 'b1')",1
"('soundds', 'weird', 'b1', 'english')",1
"('weird', 'b1', 'english', 'learner')",1
"('b1', 'english', 'learner', 'english')",1
"('english', 'learner', 'english', 'learner')",1
"('learner', 'english', 'learner', 'b1')",1
"('english', 'learner', 'b1', 'level')",1
"('learner', 'b1', 'level', 'looks')",1
"('b1', 'level', 'looks', 'like')",1
"('level', 'looks', 'like', 'generated')",1
"('looks', 'like', 'generated', 'ai')",1
"('like', 'generated', 'ai', 'asked')",1
"('generated', 'ai', 'asked', 'create')",1
"('ai', 'asked', 'create', 'b1')",1
"('asked', 'create', 'b1', 'level')",1
"('create', 'b1', 'level', 'english')",1
"('b1', 'level', 'english', 'learner')",1
"('level', 'english', 'learner', 'sounds')",1
"('english', 'learner', 'sounds', 'human')",1
"('learner', 'sounds', 'human', 'direct')",1
"('sounds', 'human', 'direct', 'elaborated')",1
"('human', 'direct', 'elaborated', 'sounds')",1
"('direct', 'elaborated', 'sounds', 'person')",1
"('elaborated', 'sounds', 'person', 'talking')",1
"('sounds', 'person', 'talking', 'subject')",1
"('person', 'talking', 'subject', 'sounds')",1
"('talking', 'subject', 'sounds', 'human')",1
"('subject', 'sounds', 'human', 'says')",1
"('sounds', 'human', 'says', 'chose')",1
"('human', 'says', 'chose', 'public')",1
"('says', 'chose', 'public', 'ai')",1
"('chose', 'public', 'ai', 'probably')",1
"('public', 'ai', 'probably', 'said')",1
"('ai', 'probably', 'said', 'chosen')",1
"('probably', 'said', 'chosen', 'elaborated')",1
"('said', 'chosen', 'elaborated', 'sounds')",1
"('chosen', 'elaborated', 'sounds', 'like')",1
"('elaborated', 'sounds', 'like', 'ai')",1
"('sounds', 'like', 'ai', 'generated')",1
"('like', 'ai', 'generated', 'difficult')",1
"('ai', 'generated', 'difficult', 'piick')",1
"('generated', 'difficult', 'piick', 'ai')",1
"('difficult', 'piick', 'ai', 'sounds')",1
"('piick', 'ai', 'sounds', 'like')",1
"('ai', 'sounds', 'like', 'tutorial')",1
"('sounds', 'like', 'tutorial', 'texts')",1
"('like', 'tutorial', 'texts', 'reads')",1
"('tutorial', 'texts', 'reads', 'user')",1
"('texts', 'reads', 'user', 'profficient')",1
"('reads', 'user', 'profficient', 'writing')",1
"('user', 'profficient', 'writing', 'use')",1
"('profficient', 'writing', 'use', 'multiple')",1
"('writing', 'use', 'multiple', 'comparisons')",1
"('use', 'multiple', 'comparisons', 'use')",1
"('multiple', 'comparisons', 'use', 'person')",1
"('comparisons', 'use', 'person', 'provides')",1
"('use', 'person', 'provides', 'feeling')",1
"('person', 'provides', 'feeling', 'user')",1
"('provides', 'feeling', 'user', 'ai')",1
"('feeling', 'user', 'ai', 'harder')",1
"('user', 'ai', 'harder', 'understand')",1
"('ai', 'harder', 'understand', 'ai')",1
"('harder', 'understand', 'ai', 'usually')",1
"('understand', 'ai', 'usually', 'produces')",1
"('ai', 'usually', 'produces', 'reads')",1
"('usually', 'produces', 'reads', 'english')",1
"('produces', 'reads', 'english', 'student')",1
"('reads', 'english', 'student', 'profficient')",1
"('english', 'student', 'profficient', 'english')",1
"('student', 'profficient', 'english', 'attempting')",1
"('profficient', 'english', 'attempting', 'boast')",1
"('english', 'attempting', 'boast', 'uniqueness')",1
"('attempting', 'boast', 'uniqueness', 'way')",1
"('boast', 'uniqueness', 'way', 'writing')",1
"('uniqueness', 'way', 'writing', 'reads')",1
"('way', 'writing', 'reads', 'provided')",1
"('writing', 'reads', 'provided', 'base')",1
"('reads', 'provided', 'base', 'asked')",1
"('provided', 'base', 'asked', 'ai')",1
"('base', 'asked', 'ai', 'alter')",1
"('asked', 'ai', 'alter', 'sentances')",1
"('ai', 'alter', 'sentances', 'celebrities')",1
"('alter', 'sentances', 'celebrities', 'work')",1
"('sentances', 'celebrities', 'work', 'hard')",1
"('celebrities', 'work', 'hard', 'face')",1
"('work', 'hard', 'face', 'intense')",1
"('hard', 'face', 'intense', 'pressure')",1
"('face', 'intense', 'pressure', 'comes')",1
"('intense', 'pressure', 'comes', 'generic')",1
"('pressure', 'comes', 'generic', 'personalistion')",1
"('comes', 'generic', 'personalistion', 'adds')",1
"('generic', 'personalistion', 'adds', 'generic')",1
"('personalistion', 'adds', 'generic', 'beginner')",1
"('adds', 'generic', 'beginner', 'let')",1
"('generic', 'beginner', 'let', 'break')",1
"('beginner', 'let', 'break', 'core')",1
"('let', 'break', 'core', 'techniques')",1
"('break', 'core', 'techniques', 'let')",1
"('core', 'techniques', 'let', 'break')",1
"('techniques', 'let', 'break', 'synonymous')",1
"('let', 'break', 'synonymous', 'ai')",1
"('break', 'synonymous', 'ai', 'alot')",1
"('synonymous', 'ai', 'alot', 'indication')",1
"('ai', 'alot', 'indication', 'ai')",1
"('alot', 'indication', 'ai', 'opinion')",1
"('indication', 'ai', 'opinion', 'seriously')",1
"('ai', 'opinion', 'seriously', 'addressed')",1
"('opinion', 'seriously', 'addressed', 'main')",1
"('seriously', 'addressed', 'main', 'reason')",1
"('addressed', 'main', 'reason', 'selected')",1
"('main', 'reason', 'selected', 'use')",1
"('reason', 'selected', 'use', 'bullet')",1
"('selected', 'use', 'bullet', 'points')",1
"('use', 'bullet', 'points', 'important')",1
"('bullet', 'points', 'important', 'know')",1
"('points', 'important', 'know', 'rights')",1
"('important', 'know', 'rights', 'money')",1
"('know', 'rights', 'money', 'ai')",1
"('rights', 'money', 'ai', 'articulates')",1
"('money', 'ai', 'articulates', 'steps')",1
"('ai', 'articulates', 'steps', 'synonymous')",1
"('articulates', 'steps', 'synonymous', 'ai')",1
"('steps', 'synonymous', 'ai', 'unnecessary')",1
"('synonymous', 'ai', 'unnecessary', 'stoppage')",1
"('ai', 'unnecessary', 'stoppage', 'sentences')",1
"('unnecessary', 'stoppage', 'sentences', 'areas')",1
"('stoppage', 'sentences', 'areas', 'commas')",1
"('sentences', 'areas', 'commas', 'needed')",1
"('areas', 'commas', 'needed', 'use')",1
"('commas', 'needed', 'use', 'tapestry')",1
"('needed', 'use', 'tapestry', 'appears')",1
"('use', 'tapestry', 'appears', 'ai')",1
"('tapestry', 'appears', 'ai', 'texts')",1
"('appears', 'ai', 'texts', 'additionally')",1
"('ai', 'texts', 'additionally', 'flubbing')",1
"('texts', 'additionally', 'flubbing', 'saying')",1
"('additionally', 'flubbing', 'saying', 'ironically')",1
"('flubbing', 'saying', 'ironically', 'write')",1
"('saying', 'ironically', 'write', 'like')",1
"('ironically', 'write', 'like', 'knows')",1
"('write', 'like', 'knows', 'feels')",1
"('like', 'knows', 'feels', 'like')",1
"('knows', 'feels', 'like', 'idea')",1
"('feels', 'like', 'idea', 'sounds')",1
"('like', 'idea', 'sounds', 'like')",1
"('idea', 'sounds', 'like', 'trying')",1
"('sounds', 'like', 'trying', 'hard')",1
"('like', 'trying', 'hard', 'garner')",1
"('trying', 'hard', 'garner', 'sympathy')",1
"('hard', 'garner', 'sympathy', 'grammatical')",1
"('garner', 'sympathy', 'grammatical', 'errors')",1
"('sympathy', 'grammatical', 'errors', 'speaker')",1
"('grammatical', 'errors', 'speaker', 'miss')",1
"('errors', 'speaker', 'miss', 'flow')",1
"('speaker', 'miss', 'flow', 'sentences')",1
"('miss', 'flow', 'sentences', 'feels')",1
"('flow', 'sentences', 'feels', 'human')",1
"('sentences', 'feels', 'human', 'feels')",1
"('feels', 'human', 'feels', 'like')",1
"('human', 'feels', 'like', 'extract')",1
"('feels', 'like', 'extract', 'lacking')",1
"('like', 'extract', 'lacking', 'information')",1
"('extract', 'lacking', 'information', 'makes')",1
"('lacking', 'information', 'makes', 'feel')",1
"('information', 'makes', 'feel', 'like')",1
"('makes', 'feel', 'like', 'taken')",1
"('feel', 'like', 'taken', 'simply')",1
"('like', 'taken', 'simply', 'llm')",1
"('taken', 'simply', 'llm', 'generating')",1
"('simply', 'llm', 'generating', 'wrong')",1
"('llm', 'generating', 'wrong', 'information')",1
"('generating', 'wrong', 'information', 'misunderstood')",1
"('wrong', 'information', 'misunderstood', 'punctuation')",1
"('information', 'misunderstood', 'punctuation', 'particularly')",1
"('misunderstood', 'punctuation', 'particularly', 'feels')",1
"('punctuation', 'particularly', 'feels', 'like')",1
"('particularly', 'feels', 'like', 'changed')",1
"('feels', 'like', 'changed', 'moral')",1
"('like', 'changed', 'moral', 'dilemmas')",1
"('changed', 'moral', 'dilemmas', 'proposes')",1
"('moral', 'dilemmas', 'proposes', 'clear')",1
"('dilemmas', 'proposes', 'clear', 'referring')",1
"('proposes', 'clear', 'referring', 'write')",1
"('clear', 'referring', 'write', 'second')",1
"('referring', 'write', 'second', 'guess')",1
"('write', 'second', 'guess', 'think')",1
"('second', 'guess', 'think', 'draw')",1
"('guess', 'think', 'draw', 'strong')",1
"('think', 'draw', 'strong', 'conclusions')",1
"('draw', 'strong', 'conclusions', 'extract')",1
"('strong', 'conclusions', 'extract', 'writing')",1
"('conclusions', 'extract', 'writing', 'simplistic')",1
"('extract', 'writing', 'simplistic', 'style')",1
"('writing', 'simplistic', 'style', 'indicative')",1
"('simplistic', 'style', 'indicative', 'ai')",1
"('style', 'indicative', 'ai', 'human')",1
"('indicative', 'ai', 'human', 'authorship')",1
"('ai', 'human', 'authorship', 'honestly')",1
"('human', 'authorship', 'honestly', 'idea')",1
"('authorship', 'honestly', 'idea', 'missing')",1
"('honestly', 'idea', 'missing', 'space')",1
"('idea', 'missing', 'space', 'makes')",1
"('missing', 'space', 'makes', 'feel')",1
"('space', 'makes', 'feel', 'human')",1
"('makes', 'feel', 'human', 'maybe')",1
"('feel', 'human', 'maybe', 'ai')",1
"('human', 'maybe', 'ai', 'prompted')",1
"('maybe', 'ai', 'prompted', 'thing')",1
"('ai', 'prompted', 'thing', 'error')",1
"('prompted', 'thing', 'error', 'data')",1
"('thing', 'error', 'data', 'presentation')",1
"('error', 'data', 'presentation', 'pure')",1
"('data', 'presentation', 'pure', 'vibes')",1
"('presentation', 'pure', 'vibes', 'offers')",1
"('pure', 'vibes', 'offers', 'insight')",1
"('vibes', 'offers', 'insight', 'common')",1
"('offers', 'insight', 'common', 'ai')",1
"('insight', 'common', 'ai', 'generated')",1
"('common', 'ai', 'generated', 'texts')",1
"('ai', 'generated', 'texts', 'probably')",1
"('generated', 'texts', 'probably', 'recognise')",1
"('texts', 'probably', 'recognise', 'open')",1
"('probably', 'recognise', 'open', 'essays')",1
"('recognise', 'open', 'essays', 'way')",1
"('open', 'essays', 'way', 'feels')",1
"('essays', 'way', 'feels', 'poorly')",1
"('way', 'feels', 'poorly', 'written')",1
"('feels', 'poorly', 'written', 'learning')",1
"('poorly', 'written', 'learning', 'english')",1
"('written', 'learning', 'english', 'early')",1
"('learning', 'english', 'early', 'llm')",1
"('english', 'early', 'llm', 'feels')",1
"('early', 'llm', 'feels', 'explanatory')",1
"('llm', 'feels', 'explanatory', 'contains')",1
"('feels', 'explanatory', 'contains', 'jargon')",1
"('explanatory', 'contains', 'jargon', 'audience')",1
"('contains', 'jargon', 'audience', 'trying')",1
"('jargon', 'audience', 'trying', 'reach')",1
"('audience', 'trying', 'reach', 'consistent')",1
"('trying', 'reach', 'consistent', 'human')",1
"('reach', 'consistent', 'human', 'like')",1
"('consistent', 'human', 'like', 'unnecessarily')",1
"('human', 'like', 'unnecessarily', 'verbose')",1
"('like', 'unnecessarily', 'verbose', 'hard')",1
"('unnecessarily', 'verbose', 'hard', 'believe')",1
"('verbose', 'hard', 'believe', 'written')",1
"('hard', 'believe', 'written', 'human')",1
"('believe', 'written', 'human', 'trying')",1
"('written', 'human', 'trying', 'convey')",1
"('human', 'trying', 'convey', 'idea')",1
"('trying', 'convey', 'idea', 'hard')",1
"('convey', 'idea', 'hard', 'cause')",1
"('idea', 'hard', 'cause', 'context')",1
"('hard', 'cause', 'context', 'beginning')",1
"('cause', 'context', 'beginning', 'incomprehensible')",1
"('context', 'beginning', 'incomprehensible', 'terrible')",1
"('beginning', 'incomprehensible', 'terrible', 'human')",1
"('incomprehensible', 'terrible', 'human', 'writer')",1
"('terrible', 'human', 'writer', 'ai')",1
"('human', 'writer', 'ai', 'getting')",1
"('writer', 'ai', 'getting', 'message')",1
"('ai', 'getting', 'message', 'chose')",1
"('getting', 'message', 'chose', 'sounded')",1
"('message', 'chose', 'sounded', 'morel')",1
"('chose', 'sounded', 'morel', 'like')",1
"('sounded', 'morel', 'like', 'write')",1
"('morel', 'like', 'write', 'chose')",1
"('like', 'write', 'chose', 'ai')",1
"('write', 'chose', 'ai', 'generated')",1
"('chose', 'ai', 'generated', 'mistakes')",1
"('ai', 'generated', 'mistakes', 'illogical')",1
"('generated', 'mistakes', 'illogical', 'writer')",1
"('mistakes', 'illogical', 'writer', 'know')",1
"('illogical', 'writer', 'know', 'proper')",1
"('writer', 'know', 'proper', 'structuring')",1
"('know', 'proper', 'structuring', 'commas')",1
"('proper', 'structuring', 'commas', 'hyphens')",1
"('structuring', 'commas', 'hyphens', 'write')",1
"('commas', 'hyphens', 'write', 'engine')",1
"('hyphens', 'write', 'engine', 'correctly')",1
"('write', 'engine', 'correctly', 'human')",1
"('engine', 'correctly', 'human', 'like')",1
"('correctly', 'human', 'like', 'confusing')",1
"('human', 'like', 'confusing', 'structure')",1
"('like', 'confusing', 'structure', 'writes')",1
"('confusing', 'structure', 'writes', 'displays')",1
"('structure', 'writes', 'displays', 'understanding')",1
"('writes', 'displays', 'understanding', 'referenced')",1
"('displays', 'understanding', 'referenced', 'texts')",1
"('understanding', 'referenced', 'texts', 'use')",1
"('referenced', 'texts', 'use', 'thanks')",1
"('texts', 'use', 'thanks', 'instead')",1
"('use', 'thanks', 'instead', 'thank')",1
"('thanks', 'instead', 'thank', 'poignant')",1
"('instead', 'thank', 'poignant', '=')",1
"('thank', 'poignant', '=', 'human')",1
"('poignant', '=', 'human', 'appearing')",1
"('=', 'human', 'appearing', 'word')",1
"('human', 'appearing', 'word', 'prob')",1
"('appearing', 'word', 'prob', 'high')",1
"('word', 'prob', 'high', 'change')",1
"('prob', 'high', 'change', 'ai')",1
"('high', 'change', 'ai', 'use')",1
"('change', 'ai', 'use', 'citing')",1
"('ai', 'use', 'citing', 'author')",1
"('use', 'citing', 'author', 'capitalised')",1
"('citing', 'author', 'capitalised', 'letters')",1
"('author', 'capitalised', 'letters', 'human')",1
"('capitalised', 'letters', 'human', 'word')",1
"('letters', 'human', 'word', 'artefacts')",1
"('human', 'word', 'artefacts', 'explained')",1
"('word', 'artefacts', 'explained', 'prob')",1
"('artefacts', 'explained', 'prob', 'present')",1
"('explained', 'prob', 'present', 'training')",1
"('prob', 'present', 'training', 'data')",1
"('present', 'training', 'data', 'explanation')",1
"('training', 'data', 'explanation', 'uses')",1
"('data', 'explanation', 'uses', 'generic')",1
"('explanation', 'uses', 'generic', 'sentences')",1
"('uses', 'generic', 'sentences', 'believe')",1
"('generic', 'sentences', 'believe', 'natural')",1
"('sentences', 'believe', 'natural', 'flow')",1
"('believe', 'natural', 'flow', 'better')",1
"('natural', 'flow', 'better', 'let')",1
"('flow', 'better', 'let', 'dive')",1
"('better', 'let', 'dive', 'ai')",1
"('let', 'dive', 'ai', 'way')",1
"('dive', 'ai', 'way', 'cheesy')",1
"('ai', 'way', 'cheesy', 'overcomplicating')",1
"('way', 'cheesy', 'overcomplicating', 'words')",1
"('cheesy', 'overcomplicating', 'words', 'sake')",1
"('overcomplicating', 'words', 'sake', 'option')",1
"('words', 'sake', 'option', 'sounds')",1
"('sake', 'option', 'sounds', 'way')",1
"('option', 'sounds', 'way', 'generic')",1
"('sounds', 'way', 'generic', 'personal')",1
"('way', 'generic', 'personal', 'feel')",1
"('generic', 'personal', 'feel', 'like')",1
"('personal', 'feel', 'like', 'song')",1
"('feel', 'like', 'song', 'mentioned')",1
"('like', 'song', 'mentioned', 'twice')",1
"('song', 'mentioned', 'twice', 'away')",1
"('mentioned', 'twice', 'away', 'use')",1
"('twice', 'away', 'use', 'word')",1
"('away', 'use', 'word', 'delving')",1
"('use', 'word', 'delving', 'word')",1
"('word', 'delving', 'word', 'body')",1
"('delving', 'word', 'body', 'present')",1
"('word', 'body', 'present', 'additionally')",1
"('body', 'present', 'additionally', 'structure')",1
"('present', 'additionally', 'structure', 'flows')",1
"('additionally', 'structure', 'flows', 'cohesively')",1
"('structure', 'flows', 'cohesively', 'tonality')",1
"('flows', 'cohesively', 'tonality', 'changes')",1
"('cohesively', 'tonality', 'changes', 'professional')",1
"('tonality', 'changes', 'professional', 'playful')",1
"('changes', 'professional', 'playful', 'professional')",1
"('professional', 'playful', 'professional', 'like')",1
"('playful', 'professional', 'like', 'human')",1
"('professional', 'like', 'human', 'write')",1
"('like', 'human', 'write', 'text1')",1
"('human', 'write', 'text1', 'sounds')",1
"('write', 'text1', 'sounds', 'like')",1
"('text1', 'sounds', 'like', 'spamming')",1
"('sounds', 'like', 'spamming', 'nice')",1
"('like', 'spamming', 'nice', 'adjectives')",1
"('spamming', 'nice', 'adjectives', 'corporate')",1
"('nice', 'adjectives', 'corporate', 'manner')",1
"('adjectives', 'corporate', 'manner', 'text2')",1
"('corporate', 'manner', 'text2', 'spelling')",1
"('manner', 'text2', 'spelling', 'mistake')",1
"('text2', 'spelling', 'mistake', 'negative')",1
"('spelling', 'mistake', 'negative', 'think')",1
"('mistake', 'negative', 'think', 'unlikely')",1
"('negative', 'think', 'unlikely', 'llm')",1
"('think', 'unlikely', 'llm', 'generate')",1
"('unlikely', 'llm', 'generate', 'text1')",1
"('llm', 'generate', 'text1', 'sounds')",1
"('generate', 'text1', 'sounds', 'human')",1
"('text1', 'sounds', 'human', 'sounds')",1
"('sounds', 'human', 'sounds', 'like')",1
"('human', 'sounds', 'like', 'uses')",1
"('sounds', 'like', 'uses', 'conversation')",1
"('like', 'uses', 'conversation', 'makes')",1
"('uses', 'conversation', 'makes', 'ideas')",1
"('conversation', 'makes', 'ideas', 'clear')",1
"('makes', 'ideas', 'clear', 'text2')",1
"('ideas', 'clear', 'text2', 'uses')",1
"('clear', 'text2', 'uses', 'esoteric')",1
"('text2', 'uses', 'esoteric', 'language')",1
"('uses', 'esoteric', 'language', 'spelling')",1
"('esoteric', 'language', 'spelling', 'mistakes')",1
"('language', 'spelling', 'mistakes', 'makes')",1
"('spelling', 'mistakes', 'makes', 'believe')",1
"('mistakes', 'makes', 'believe', 'human')",1
"('makes', 'believe', 'human', 'generated')",1
"('believe', 'human', 'generated', 'weird')",1
"('human', 'generated', 'weird', 'word')",1
"('generated', 'weird', 'word', 'orders')",1
"('weird', 'word', 'orders', 'sentences')",1
"('word', 'orders', 'sentences', 'use')",1
"('orders', 'sentences', 'use', 'adjectives')",1
"('sentences', 'use', 'adjectives', 'artificial')",1
"('use', 'adjectives', 'artificial', 'sounding')",1
"('adjectives', 'artificial', 'sounding', 'construct')",1
"('artificial', 'sounding', 'construct', 'sentences')",1
"('sounding', 'construct', 'sentences', 'fluency')",1
"('construct', 'sentences', 'fluency', 'proper')",1
"('sentences', 'fluency', 'proper', 'specialized')",1
"('fluency', 'proper', 'specialized', 'use')",1
"('proper', 'specialized', 'use', 'medical')",1
"('specialized', 'use', 'medical', 'terms')",1
"('use', 'medical', 'terms', 'body')",1
"('medical', 'terms', 'body', 'firstly')",1
"('terms', 'body', 'firstly', 'middle')",1
"('body', 'firstly', 'middle', 'sounds')",1
"('firstly', 'middle', 'sounds', 'suspicious')",1
"('middle', 'sounds', 'suspicious', 'fluency')",1
"('sounds', 'suspicious', 'fluency', 'natural')",1
"('suspicious', 'fluency', 'natural', 'use')",1
"('fluency', 'natural', 'use', 'punctuation')",1
"('natural', 'use', 'punctuation', 'way')",1
"('use', 'punctuation', 'way', 'outward')",1
"('punctuation', 'way', 'outward', 'biased')",1
"('way', 'outward', 'biased', 'family')",1
"('outward', 'biased', 'family', 'achievement')",1
"('biased', 'family', 'achievement', 'directed')",1
"('family', 'achievement', 'directed', 'person')",1
"('achievement', 'directed', 'person', 'graduating')",1
"('directed', 'person', 'graduating', 'center')",1
"('person', 'graduating', 'center', 'stage')",1
"('graduating', 'center', 'stage', 'case')",1
"('center', 'stage', 'case', 'weird')",1
"('stage', 'case', 'weird', 'start')",1
"('case', 'weird', 'start', 'emphasis')",1
"('weird', 'start', 'emphasis', 'strange')",1
"('start', 'emphasis', 'strange', 'use')",1
"('emphasis', 'strange', 'use', 'adjectives')",1
"('strange', 'use', 'adjectives', 'word')",1
"('use', 'adjectives', 'word', 'order')",1
"('adjectives', 'word', 'order', 'bello')",1
"('word', 'order', 'bello', 'sounds')",1
"('order', 'bello', 'sounds', 'context')",1
"('bello', 'sounds', 'context', 'behaviour')",1
"('sounds', 'context', 'behaviour', 'mistake')",1
"('context', 'behaviour', 'mistake', 'clearly')",1
"('behaviour', 'mistake', 'clearly', 'alltough')",1
"('mistake', 'clearly', 'alltough', 'llms')",1
"('clearly', 'alltough', 'llms', 'capable')",1
"('alltough', 'llms', 'capable', 'adjectives')",1
"('llms', 'capable', 'adjectives', 'paragraph')",1
"('capable', 'adjectives', 'paragraph', 'sound')",1
"('adjectives', 'paragraph', 'sound', 'sufficiently')",1
"('paragraph', 'sound', 'sufficiently', 'natural')",1
"('sound', 'sufficiently', 'natural', 'somewhat')",1
"('sufficiently', 'natural', 'somewhat', 'convinced')",1
"('natural', 'somewhat', 'convinced', 'written')",1
"('somewhat', 'convinced', 'written', 'human')",1
"('convinced', 'written', 'human', 'medical')",1
"('written', 'human', 'medical', 'studies')",1
"('human', 'medical', 'studies', 'like')",1
"('medical', 'studies', 'like', 'academic')",1
"('studies', 'like', 'academic', 'papers')",1
"('like', 'academic', 'papers', 'written')",1
"('academic', 'papers', 'written', 'professional')",1
"('papers', 'written', 'professional', 'manner')",1
"('written', 'professional', 'manner', 'llms')",1
"('professional', 'manner', 'llms', 'largely')",1
"('manner', 'llms', 'largely', 'trained')",1
"('llms', 'largely', 'trained', 'humane')",1
"('largely', 'trained', 'humane', 'bit')",1
"('trained', 'humane', 'bit', 'accusative')",1
"('humane', 'bit', 'accusative', 'use')",1
"('bit', 'accusative', 'use', 'pronouns')",1
"('accusative', 'use', 'pronouns', 'lack')",1
"('use', 'pronouns', 'lack', 'humanity')",1
"('pronouns', 'lack', 'humanity', 'eg')",1
"('lack', 'humanity', 'eg', 'pronouns')",1
"('humanity', 'eg', 'pronouns', 'gut')",1
"('eg', 'pronouns', 'gut', 'feeling')",1
"('pronouns', 'gut', 'feeling', 'gut')",1
"('gut', 'feeling', 'gut', 'geeling')",1
"('feeling', 'gut', 'geeling', 'sentences')",1
"('gut', 'geeling', 'sentences', 'short')",1
"('geeling', 'sentences', 'short', 'tone')",1
"('sentences', 'short', 'tone', 'robotic')",1
"('short', 'tone', 'robotic', 'terms')",1
"('tone', 'robotic', 'terms', 'artificial')",1
"('robotic', 'terms', 'artificial', 'personal')",1
"('terms', 'artificial', 'personal', 'presented')",1
"('artificial', 'personal', 'presented', 'way')",1
"('personal', 'presented', 'way', 'showing')",1
"('presented', 'way', 'showing', 'knowledge')",1
"('way', 'showing', 'knowledge', 'topic')",1
"('showing', 'knowledge', 'topic', 'written')",1
"('knowledge', 'topic', 'written', 'technical')",1
"('topic', 'written', 'technical', 'terms')",1
"('written', 'technical', 'terms', 'formal')",1
"('technical', 'terms', 'formal', 'writing')",1
"('terms', 'formal', 'writing', 'robotic')",1
"('formal', 'writing', 'robotic', 'justified')",1
"('writing', 'robotic', 'justified', 'briefly')",1
"('robotic', 'justified', 'briefly', 'personalised')",1
"('justified', 'briefly', 'personalised', 'use')",1
"('briefly', 'personalised', 'use', 'pronouns')",1
"('personalised', 'use', 'pronouns', 'wording')",1
"('use', 'pronouns', 'wording', 'contentious')",1
"('pronouns', 'wording', 'contentious', 'issue')",1
"('wording', 'contentious', 'issue', 'eliciting')",1
"('contentious', 'issue', 'eliciting', 'myriad')",1
"('issue', 'eliciting', 'myriad', 'flow')",1
"('eliciting', 'myriad', 'flow', 'natural')",1
"('myriad', 'flow', 'natural', 'language')",1
"('flow', 'natural', 'language', 'oral')",1
"('natural', 'language', 'oral', 'sentence')",1
"('language', 'oral', 'sentence', 'leaning')",1
"('oral', 'sentence', 'leaning', 'ai')",1
"('sentence', 'leaning', 'ai', 'generated')",1
"('leaning', 'ai', 'generated', 'flow')",1
"('ai', 'generated', 'flow', 'sentences')",1
"('generated', 'flow', 'sentences', 'works')",1
"('flow', 'sentences', 'works', 'read')",1
"('sentences', 'works', 'read', 'work')",1
"('works', 'read', 'work', 'orally')",1
"('read', 'work', 'orally', 'spoken')",1
"('work', 'orally', 'spoken', 'layout')",1
"('orally', 'spoken', 'layout', 'information')",1
"('spoken', 'layout', 'information', 'chronological')",1
"('layout', 'information', 'chronological', 'relevant')",1
"('information', 'chronological', 'relevant', 'words')",1
"('chronological', 'relevant', 'words', 'unnecessary')",1
"('relevant', 'words', 'unnecessary', 'complicated')",1
"('words', 'unnecessary', 'complicated', 'sentence')",1
"('unnecessary', 'complicated', 'sentence', 'balanced')",1
"('complicated', 'sentence', 'balanced', 'jump')",1
"('sentence', 'balanced', 'jump', 'conclusions')",1
"('balanced', 'jump', 'conclusions', 'initial')",1
"('jump', 'conclusions', 'initial', 'point')",1
"('conclusions', 'initial', 'point', 'evaluation')",1
"('initial', 'point', 'evaluation', 'follows')",1
"('point', 'evaluation', 'follows', 'aligns')",1
"('evaluation', 'follows', 'aligns', 'typical')",1
"('follows', 'aligns', 'typical', 'human')",1
"('aligns', 'typical', 'human', 'thinking')",1
"('typical', 'human', 'thinking', 'thought')",1
"('human', 'thinking', 'thought', 'human')",1
"('thinking', 'thought', 'human', 'like')",1
"('thought', 'human', 'like', 'second')",1
"('human', 'like', 'second', 'sounds')",1
"('like', 'second', 'sounds', 'human')",1
"('second', 'sounds', 'human', 'use')",1
"('sounds', 'human', 'use', 'meaningful')",1
"('human', 'use', 'meaningful', 'words')",1
"('use', 'meaningful', 'words', 'explain')",1
"('meaningful', 'words', 'explain', 'concept')",1
"('words', 'explain', 'concept', 'fairly')",1
"('explain', 'concept', 'fairly', 'quickly')",1
"('concept', 'fairly', 'quickly', 'contains')",1
"('fairly', 'quickly', 'contains', 'lot')",1
"('quickly', 'contains', 'lot', 'overly')",1
"('contains', 'lot', 'overly', 'complicated')",1
"('lot', 'overly', 'complicated', 'words')",1
"('overly', 'complicated', 'words', 'uses')",1
"('complicated', 'words', 'uses', 'words')",1
"('words', 'uses', 'words', 'order')",1
"('uses', 'words', 'order', 'explain')",1
"('words', 'order', 'explain', 'concept')",1
"('order', 'explain', 'concept', 'sounds')",1
"('explain', 'concept', 'sounds', 'human')",1
"('concept', 'sounds', 'human', 'like')",1
"('sounds', 'human', 'like', 'flows')",1
"('human', 'like', 'flows', 'like')",1
"('like', 'flows', 'like', 'natural')",1
"('flows', 'like', 'natural', 'story')",1
